id,name,score,subject
43833,성춘향,59,수학
43834,밍키,75,과학
43835,이몽룡,76,과학
43836,밍키,73,영어
43837,성춘향,85,영어
43838,이몽룡,59,과학
43839,이몽룡,72,영어
43840,이몽룡,50,수학
43841,성춘향,99,과학
43842,홍길동,57,수학
43843,성춘향,69,과학
43844,성춘향,72,과학
43845,밍키,57,과학
43846,이몽룡,85,영어
43847,이몽룡,87,수학
43848,이몽룡,51,과학
43849,밍키,90,수학
43850,밍키,65,수학
43851,홍길동,90,수학
43852,성춘향,67,수학
43853,홍길동,80,과학
43854,이몽룡,78,과학
43855,이몽룡,64,수학
43856,밍키,87,수학
43857,홍길동,84,과학
43858,성춘향,75,수학
43859,성춘향,70,영어
43860,홍길동,51,과학
43861,밍키,84,과학
43862,홍길동,56,영어
43863,밍키,67,수학
43864,이몽룡,69,과학
43865,홍길동,57,과학
43866,이몽룡,90,과학
43867,홍길동,78,과학
43868,밍키,94,영어
43869,밍키,87,수학
43870,이몽룡,53,과학
43871,홍길동,55,과학
43872,홍길동,78,영어
43873,홍길동,85,과학
43874,홍길동,87,수학
43875,밍키,89,수학
43876,홍길동,63,과학
43877,이몽룡,59,영어
43878,밍키,100,수학
43879,밍키,51,영어
43880,밍키,55,영어
43881,이몽룡,94,과학
43882,밍키,83,과학
43883,이몽룡,95,영어
43884,밍키,70,영어
43885,성춘향,66,수학
43886,홍길동,60,수학
43887,홍길동,52,영어
43888,밍키,54,영어
43889,홍길동,57,과학
43890,이몽룡,59,과학
43891,이몽룡,87,영어
43892,밍키,95,수학
43893,홍길동,88,수학
43894,밍키,68,수학
43895,성춘향,60,영어
43896,성춘향,91,영어
43897,밍키,100,과학
43898,이몽룡,85,과학
43899,성춘향,59,수학
43900,홍길동,79,영어
43901,밍키,72,영어
43902,홍길동,97,수학
43903,밍키,83,수학
43904,밍키,87,수학
43905,이몽룡,67,수학
43906,성춘향,64,영어
43907,성춘향,78,영어
43908,성춘향,95,과학
43909,홍길동,83,수학
43910,성춘향,82,수학
43911,홍길동,60,과학
43912,성춘향,96,과학
43913,홍길동,64,과학
43914,밍키,98,과학
43915,이몽룡,88,과학
43916,성춘향,95,수학
43917,이몽룡,97,과학
43918,홍길동,69,수학
43919,성춘향,70,수학
43920,홍길동,92,과학
43921,밍키,80,영어
43922,밍키,51,영어
43923,성춘향,74,영어
43924,이몽룡,100,과학
43925,홍길동,78,영어
43926,성춘향,74,영어
43927,홍길동,96,영어
43928,성춘향,74,수학
43929,성춘향,60,과학
43930,성춘향,89,수학
43931,이몽룡,60,과학
43932,성춘향,85,영어
43933,성춘향,96,과학
43934,밍키,92,과학
43935,홍길동,60,과학
43936,이몽룡,87,영어
43937,밍키,55,과학
43938,밍키,95,수학
43939,밍키,61,수학
43940,밍키,64,과학
43941,홍길동,56,과학
43942,이몽룡,53,수학
43943,성춘향,93,영어
43944,이몽룡,88,영어
43945,홍길동,51,영어
43946,이몽룡,65,과학
43947,성춘향,88,과학
43948,홍길동,97,수학
43949,홍길동,75,과학
43950,밍키,61,영어
43951,성춘향,50,수학
43952,밍키,75,영어
43953,성춘향,64,과학
43954,밍키,91,영어
43955,홍길동,76,영어
43956,이몽룡,94,과학
43957,밍키,70,과학
43958,이몽룡,53,수학
43959,홍길동,71,수학
43960,밍키,84,영어
43961,이몽룡,86,과학
43962,이몽룡,97,과학
43963,성춘향,71,과학
43964,홍길동,94,영어
43965,이몽룡,87,과학
43966,이몽룡,91,영어
43967,밍키,56,과학
43968,홍길동,69,영어
43969,홍길동,52,수학
43970,이몽룡,54,수학
43971,밍키,76,수학
43972,홍길동,51,과학
43973,밍키,78,과학
43974,이몽룡,51,과학
43975,홍길동,50,영어
43976,홍길동,67,영어
43977,밍키,71,영어
43978,성춘향,54,영어
43979,이몽룡,94,수학
43980,성춘향,68,과학
43981,밍키,70,영어
43982,밍키,96,영어
43983,이몽룡,73,수학
43984,이몽룡,61,수학
43985,성춘향,75,수학
43986,이몽룡,99,수학
43987,성춘향,99,영어
43988,이몽룡,98,수학
43989,이몽룡,55,수학
43990,성춘향,91,영어
43991,이몽룡,96,영어
43992,이몽룡,78,수학
43993,성춘향,89,과학
43994,밍키,97,수학
43995,성춘향,95,수학
43996,홍길동,59,과학
43997,성춘향,92,영어
43998,이몽룡,96,영어
43999,이몽룡,55,영어
44000,홍길동,55,과학
44001,홍길동,57,과학
44002,이몽룡,96,영어
44003,성춘향,60,수학
44004,홍길동,92,영어
44005,이몽룡,90,수학
44006,홍길동,78,과학
44007,밍키,51,수학
44008,이몽룡,70,과학
44009,밍키,72,과학
44010,밍키,90,과학
44011,이몽룡,90,수학
44012,이몽룡,81,수학
44013,성춘향,98,과학
44014,홍길동,69,수학
44015,이몽룡,63,과학
44016,이몽룡,95,수학
44017,성춘향,59,과학
44018,홍길동,94,과학
44019,성춘향,57,수학
44020,성춘향,76,영어
44021,이몽룡,95,수학
44022,밍키,76,수학
44023,이몽룡,73,과학
44024,이몽룡,82,과학
44025,홍길동,70,과학
44026,성춘향,98,과학
44027,성춘향,95,영어
44028,밍키,69,영어
44029,이몽룡,80,수학
44030,밍키,54,영어
44031,밍키,86,과학
44032,성춘향,60,수학
44033,밍키,71,수학
44034,성춘향,99,과학
44035,이몽룡,66,과학
44036,성춘향,76,과학
44037,이몽룡,69,수학
44038,밍키,62,수학
44039,이몽룡,80,영어
44040,이몽룡,99,영어
44041,밍키,86,과학
44042,홍길동,62,영어
44043,홍길동,54,수학
44044,성춘향,62,과학
44045,밍키,55,영어
44046,홍길동,82,영어
44047,밍키,69,수학
44048,이몽룡,88,영어
44049,이몽룡,97,수학
44050,밍키,54,과학
44051,성춘향,61,과학
44052,성춘향,93,과학
44053,이몽룡,59,과학
44054,밍키,93,영어
44055,밍키,55,과학
44056,홍길동,60,영어
44057,홍길동,95,영어
44058,홍길동,74,수학
44059,밍키,95,과학
44060,이몽룡,53,과학
44061,이몽룡,73,영어
44062,성춘향,77,과학
44063,홍길동,52,수학
44064,홍길동,73,과학
44065,밍키,88,수학
44066,밍키,71,수학
44067,홍길동,58,과학
44068,성춘향,88,과학
44069,성춘향,71,영어
44070,밍키,52,영어
44071,밍키,88,과학
44072,성춘향,95,과학
44073,홍길동,65,과학
44074,이몽룡,53,영어
44075,홍길동,60,수학
44076,홍길동,88,영어
44077,홍길동,86,영어
44078,밍키,88,영어
44079,성춘향,81,영어
44080,이몽룡,73,영어
44081,성춘향,53,과학
44082,밍키,81,과학
44083,홍길동,50,과학
44084,이몽룡,100,과학
44085,밍키,65,영어
44086,밍키,75,과학
44087,성춘향,87,과학
44088,홍길동,100,수학
44089,성춘향,64,영어
44090,홍길동,61,과학
44091,이몽룡,58,영어
44092,밍키,60,영어
44093,홍길동,91,수학
44094,홍길동,98,수학
44095,홍길동,63,영어
44096,홍길동,74,영어
44097,홍길동,55,영어
44098,이몽룡,88,과학
44099,이몽룡,65,수학
44100,홍길동,88,영어
44101,홍길동,78,수학
44102,밍키,51,과학
44103,성춘향,66,과학
44104,성춘향,90,과학
44105,밍키,77,영어
44106,밍키,96,과학
44107,성춘향,92,과학
44108,홍길동,92,수학
44109,성춘향,77,영어
44110,홍길동,74,영어
44111,홍길동,54,수학
44112,이몽룡,88,수학
44113,이몽룡,100,영어
44114,밍키,97,영어
44115,밍키,100,과학
44116,밍키,71,과학
44117,이몽룡,62,영어
44118,이몽룡,90,영어
44119,이몽룡,65,수학
44120,홍길동,73,수학
44121,밍키,99,영어
44122,이몽룡,57,과학
44123,홍길동,68,영어
44124,홍길동,60,수학
44125,이몽룡,88,과학
44126,홍길동,98,영어
44127,홍길동,82,영어
44128,홍길동,59,과학
44129,이몽룡,81,수학
44130,성춘향,72,영어
44131,성춘향,79,과학
44132,이몽룡,99,과학
44133,이몽룡,58,영어
44134,성춘향,53,수학
44135,이몽룡,74,과학
44136,홍길동,57,과학
44137,이몽룡,50,과학
44138,밍키,73,수학
44139,홍길동,59,수학
44140,성춘향,82,과학
44141,성춘향,53,과학
44142,밍키,100,영어
44143,홍길동,76,수학
44144,밍키,57,과학
44145,이몽룡,75,수학
44146,홍길동,80,과학
44147,홍길동,66,영어
44148,성춘향,74,영어
44149,이몽룡,94,수학
44150,이몽룡,80,수학
44151,이몽룡,92,영어
44152,밍키,86,수학
44153,홍길동,84,영어
44154,밍키,55,영어
44155,이몽룡,86,수학
44156,홍길동,77,영어
44157,홍길동,67,수학
44158,홍길동,60,과학
44159,이몽룡,95,영어
44160,홍길동,90,영어
44161,밍키,73,영어
44162,이몽룡,77,수학
44163,밍키,52,과학
44164,밍키,57,영어
44165,이몽룡,95,과학
44166,홍길동,76,수학
44167,성춘향,55,과학
44168,이몽룡,63,영어
44169,홍길동,58,수학
44170,밍키,78,과학
44171,이몽룡,93,수학
44172,홍길동,61,과학
44173,홍길동,81,수학
44174,밍키,88,수학
44175,이몽룡,82,수학
44176,밍키,82,영어
44177,홍길동,96,과학
44178,홍길동,92,영어
44179,홍길동,63,수학
44180,이몽룡,59,영어
44181,밍키,60,수학
44182,홍길동,61,수학
44183,성춘향,83,수학
44184,성춘향,62,수학
44185,밍키,61,영어
44186,성춘향,64,수학
44187,홍길동,82,영어
44188,이몽룡,81,과학
44189,홍길동,85,수학
44190,밍키,88,수학
44191,밍키,80,영어
44192,이몽룡,85,과학
44193,밍키,88,영어
44194,밍키,98,과학
44195,밍키,76,영어
44196,성춘향,56,수학
44197,밍키,57,수학
44198,홍길동,69,과학
44199,성춘향,74,과학
44200,이몽룡,99,영어
44201,밍키,77,영어
44202,밍키,72,과학
44203,밍키,71,수학
44204,홍길동,73,과학
44205,밍키,73,수학
44206,성춘향,88,영어
44207,밍키,98,영어
44208,이몽룡,58,수학
44209,이몽룡,76,과학
44210,밍키,89,과학
44211,밍키,97,수학
44212,밍키,100,영어
44213,이몽룡,77,수학
44214,성춘향,66,영어
44215,이몽룡,79,과학
44216,홍길동,51,수학
44217,성춘향,77,영어
44218,성춘향,84,수학
44219,이몽룡,100,수학
44220,홍길동,89,영어
44221,홍길동,85,영어
44222,홍길동,85,과학
44223,밍키,71,수학
44224,홍길동,60,영어
44225,성춘향,55,영어
44226,성춘향,68,영어
44227,밍키,66,과학
44228,밍키,100,영어
44229,홍길동,66,영어
44230,성춘향,99,과학
44231,이몽룡,81,과학
44232,이몽룡,57,과학
44233,이몽룡,82,영어
44234,성춘향,74,영어
44235,홍길동,76,수학
44236,성춘향,64,영어
44237,성춘향,83,과학
44238,홍길동,67,수학
44239,밍키,60,수학
44240,성춘향,62,과학
44241,홍길동,61,수학
44242,밍키,82,수학
44243,이몽룡,100,수학
44244,밍키,54,과학
44245,성춘향,64,영어
44246,이몽룡,100,과학
44247,성춘향,68,과학
44248,성춘향,93,영어
44249,밍키,72,수학
44250,홍길동,97,영어
44251,이몽룡,81,수학
44252,성춘향,57,수학
44253,밍키,85,과학
44254,성춘향,61,수학
44255,홍길동,91,과학
44256,성춘향,59,과학
44257,밍키,88,영어
44258,홍길동,73,영어
44259,이몽룡,62,영어
44260,홍길동,100,수학
44261,홍길동,63,수학
44262,성춘향,94,영어
44263,홍길동,96,수학
44264,밍키,61,영어
44265,성춘향,96,수학
44266,이몽룡,57,수학
44267,성춘향,98,수학
44268,밍키,85,수학
44269,이몽룡,54,영어
44270,성춘향,54,수학
44271,성춘향,77,수학
44272,홍길동,76,수학
44273,이몽룡,85,영어
44274,성춘향,93,영어
44275,홍길동,57,수학
44276,홍길동,51,수학
44277,밍키,80,과학
44278,홍길동,65,과학
44279,홍길동,92,과학
44280,홍길동,61,과학
44281,이몽룡,89,영어
44282,밍키,54,영어
44283,밍키,76,수학
44284,밍키,53,과학
44285,성춘향,66,영어
44286,성춘향,57,과학
44287,홍길동,82,수학
44288,이몽룡,92,수학
44289,성춘향,71,과학
44290,홍길동,97,영어
44291,이몽룡,70,과학
44292,성춘향,75,과학
44293,홍길동,67,영어
44294,홍길동,66,과학
44295,홍길동,90,과학
44296,밍키,53,수학
44297,이몽룡,71,과학
44298,밍키,62,수학
44299,홍길동,65,수학
44300,밍키,50,수학
44301,이몽룡,74,수학
44302,성춘향,93,수학
44303,밍키,50,과학
44304,밍키,55,영어
44305,이몽룡,61,과학
44306,밍키,55,수학
44307,밍키,85,과학
44308,이몽룡,61,과학
44309,밍키,50,과학
44310,성춘향,53,영어
44311,성춘향,61,수학
44312,밍키,69,과학
44313,성춘향,51,수학
44314,홍길동,83,영어
44315,이몽룡,52,영어
44316,밍키,85,과학
44317,이몽룡,57,영어
44318,성춘향,71,영어
44319,성춘향,88,영어
44320,이몽룡,55,수학
44321,성춘향,62,영어
44322,밍키,85,영어
44323,이몽룡,81,과학
44324,밍키,86,수학
44325,이몽룡,86,영어
44326,이몽룡,50,영어
44327,이몽룡,96,수학
44328,이몽룡,95,수학
44329,이몽룡,99,영어
44330,밍키,96,과학
44331,밍키,53,과학
44332,밍키,77,과학
44333,밍키,68,수학
44334,밍키,51,과학
44335,밍키,89,영어
44336,홍길동,99,영어
44337,성춘향,65,수학
44338,이몽룡,88,과학
44339,이몽룡,79,수학
44340,밍키,75,수학
44341,이몽룡,68,과학
44342,밍키,85,과학
44343,이몽룡,99,수학
44344,성춘향,94,과학
44345,밍키,76,영어
44346,밍키,76,영어
44347,이몽룡,97,수학
44348,홍길동,100,영어
44349,밍키,84,수학
44350,성춘향,52,과학
44351,이몽룡,52,과학
44352,밍키,51,영어
44353,밍키,96,영어
44354,홍길동,87,영어
44355,밍키,82,과학
44356,이몽룡,89,영어
44357,밍키,82,과학
44358,성춘향,71,과학
44359,성춘향,60,영어
44360,밍키,76,수학
44361,홍길동,54,수학
44362,성춘향,73,영어
44363,성춘향,74,과학
44364,성춘향,97,과학
44365,밍키,99,과학
44366,밍키,64,영어
44367,이몽룡,79,과학
44368,이몽룡,95,영어
44369,홍길동,100,영어
44370,밍키,83,과학
44371,밍키,88,수학
44372,밍키,51,영어
44373,이몽룡,80,수학
44374,홍길동,58,수학
44375,성춘향,85,과학
44376,성춘향,88,수학
44377,홍길동,70,영어
44378,홍길동,60,과학
44379,이몽룡,89,영어
44380,밍키,80,과학
44381,홍길동,85,과학
44382,밍키,71,과학
44383,밍키,83,과학
44384,이몽룡,79,과학
44385,홍길동,71,과학
44386,성춘향,62,영어
44387,밍키,67,과학
44388,홍길동,85,영어
44389,이몽룡,82,영어
44390,성춘향,84,과학
44391,성춘향,67,과학
44392,이몽룡,74,수학
44393,홍길동,97,과학
44394,홍길동,74,과학
44395,밍키,55,수학
44396,성춘향,65,수학
44397,이몽룡,80,수학
44398,성춘향,85,수학
44399,밍키,69,수학
44400,이몽룡,73,과학
44401,밍키,70,수학
44402,밍키,69,수학
44403,밍키,63,영어
44404,성춘향,91,과학
44405,성춘향,65,수학
44406,이몽룡,83,과학
44407,홍길동,51,영어
44408,홍길동,60,수학
44409,밍키,81,수학
44410,이몽룡,90,수학
44411,이몽룡,100,과학
44412,성춘향,90,영어
44413,이몽룡,54,수학
44414,성춘향,72,수학
44415,성춘향,87,영어
44416,홍길동,57,과학
44417,성춘향,77,과학
44418,이몽룡,78,과학
44419,이몽룡,96,과학
44420,홍길동,85,과학
44421,이몽룡,75,수학
44422,홍길동,73,영어
44423,이몽룡,83,영어
44424,성춘향,84,수학
44425,성춘향,73,과학
44426,성춘향,73,영어
44427,성춘향,62,수학
44428,밍키,68,영어
44429,밍키,82,과학
44430,이몽룡,100,영어
44431,홍길동,76,수학
44432,밍키,86,수학
44433,이몽룡,85,과학
44434,성춘향,69,영어
44435,이몽룡,71,과학
44436,밍키,73,영어
44437,홍길동,70,과학
44438,이몽룡,83,수학
44439,홍길동,88,영어
44440,밍키,80,과학
44441,홍길동,59,수학
44442,밍키,98,영어
44443,밍키,88,영어
44444,홍길동,87,수학
44445,이몽룡,84,수학
44446,밍키,61,영어
44447,성춘향,76,영어
44448,밍키,66,과학
44449,성춘향,71,과학
44450,이몽룡,97,수학
44451,홍길동,98,영어
44452,성춘향,83,과학
44453,이몽룡,70,과학
44454,밍키,90,수학
44455,밍키,52,수학
44456,밍키,66,영어
44457,이몽룡,54,영어
44458,이몽룡,89,과학
44459,홍길동,65,과학
44460,홍길동,58,과학
44461,밍키,88,과학
44462,홍길동,73,과학
44463,이몽룡,50,과학
44464,이몽룡,75,영어
44465,홍길동,88,수학
44466,홍길동,72,영어
44467,이몽룡,50,수학
44468,홍길동,63,과학
44469,성춘향,99,과학
44470,밍키,57,수학
44471,홍길동,73,수학
44472,성춘향,61,과학
44473,성춘향,82,영어
44474,홍길동,55,영어
44475,이몽룡,78,수학
44476,이몽룡,55,영어
44477,이몽룡,77,영어
44478,성춘향,60,수학
44479,밍키,69,과학
44480,홍길동,63,수학
44481,밍키,67,영어
44482,성춘향,80,과학
44483,이몽룡,78,수학
44484,이몽룡,84,수학
44485,밍키,89,수학
44486,홍길동,69,영어
44487,이몽룡,64,과학
44488,성춘향,51,과학
44489,이몽룡,95,과학
44490,밍키,84,과학
44491,성춘향,88,수학
44492,성춘향,60,과학
44493,밍키,59,영어
44494,이몽룡,78,과학
44495,홍길동,70,영어
44496,이몽룡,52,영어
44497,밍키,53,영어
44498,밍키,81,영어
44499,이몽룡,74,수학
44500,밍키,85,수학
44501,밍키,68,영어
44502,밍키,74,영어
44503,이몽룡,98,수학
44504,홍길동,87,영어
44505,홍길동,68,영어
44506,밍키,90,과학
44507,이몽룡,81,과학
44508,밍키,52,수학
44509,밍키,84,영어
44510,홍길동,71,과학
44511,홍길동,71,과학
44512,밍키,87,수학
44513,성춘향,68,영어
44514,밍키,87,과학
44515,홍길동,65,영어
44516,성춘향,66,과학
44517,밍키,55,영어
44518,홍길동,61,수학
44519,성춘향,83,과학
44520,홍길동,85,수학
44521,성춘향,78,수학
44522,밍키,70,영어
44523,성춘향,96,수학
44524,홍길동,64,과학
44525,이몽룡,55,영어
44526,밍키,54,수학
44527,밍키,63,수학
44528,홍길동,52,과학
44529,성춘향,61,수학
44530,홍길동,74,과학
44531,성춘향,91,영어
44532,이몽룡,75,수학
44533,홍길동,72,영어
44534,성춘향,68,영어
44535,밍키,88,수학
44536,이몽룡,88,과학
44537,이몽룡,69,과학
44538,이몽룡,90,과학
44539,밍키,58,수학
